epoch,train_error,val_error
1149,0.050215,0.053221
1150,0.050215,0.053221
1151,0.050215,0.053220
1152,0.050215,0.053220
1153,0.050214,0.053220
1154,0.050214,0.053219
1155,0.050214,0.053219
1156,0.050214,0.053219
1157,0.050214,0.053218
1158,0.050214,0.053218
1159,0.050214,0.053218
1160,0.050214,0.053218
1161,0.050214,0.053217
1162,0.050214,0.053217
1163,0.050214,0.053217
1164,0.050214,0.053216
1165,0.050214,0.053216
1166,0.050214,0.053216
1167,0.050214,0.053216
1168,0.050214,0.053215
1169,0.050214,0.053215
1170,0.050214,0.053215
1171,0.050214,0.053214
1172,0.050214,0.053214
1173,0.050214,0.053214
1174,0.050214,0.053214
1175,0.050214,0.053213
1176,0.050214,0.053213
1177,0.050214,0.053213
1178,0.050214,0.053212
1179,0.050214,0.053212
1180,0.050214,0.053212
1181,0.050214,0.053212
1182,0.050214,0.053211
1183,0.050214,0.053211
1184,0.050214,0.053211
1185,0.050214,0.053211
1186,0.050214,0.053210
1187,0.050214,0.053210
1188,0.050214,0.053210
1189,0.050214,0.053210
1190,0.050214,0.053209
1191,0.050214,0.053209
1192,0.050214,0.053209
1193,0.050214,0.053208
1194,0.050214,0.053208
1195,0.050214,0.053208
1196,0.050214,0.053208
1197,0.050214,0.053207
1198,0.050214,0.053207
1199,0.050214,0.053207
1200,0.050214,0.053207
1201,0.050214,0.053206
1202,0.050214,0.053206
1203,0.050214,0.053206
1204,0.050214,0.053206
1205,0.050214,0.053205
1206,0.050214,0.053205
1207,0.050214,0.053205
1208,0.050214,0.053205
1209,0.050214,0.053204
1210,0.050214,0.053204
1211,0.050214,0.053204
1212,0.050214,0.053204
1213,0.050214,0.053203
1214,0.050214,0.053203
1215,0.050214,0.053203
1216,0.050214,0.053203
1217,0.050214,0.053202
1218,0.050214,0.053202
1219,0.050214,0.053202
1220,0.050214,0.053202
1221,0.050214,0.053201
1222,0.050214,0.053201
1223,0.050214,0.053201
1224,0.050214,0.053201
1225,0.050214,0.053201
1226,0.050214,0.053200
1227,0.050214,0.053200
1228,0.050214,0.053200
1229,0.050214,0.053200
1230,0.050214,0.053199
1231,0.050214,0.053199
1232,0.050214,0.053199
1233,0.050214,0.053199
1234,0.050214,0.053198
1235,0.050214,0.053198
1236,0.050214,0.053198
1237,0.050214,0.053198
1238,0.050214,0.053198
1239,0.050214,0.053197
1240,0.050214,0.053197
1241,0.050214,0.053197
1242,0.050214,0.053197
1243,0.050214,0.053196
1244,0.050214,0.053196
1245,0.050214,0.053196
1246,0.050214,0.053196
1247,0.050214,0.053196
1248,0.050214,0.053195
1249,0.050213,0.053195
1250,0.050213,0.053195
1251,0.050213,0.053195
1252,0.050213,0.053194
1253,0.050213,0.053194
1254,0.050213,0.053194
1255,0.050213,0.053194
1256,0.050213,0.053194
1257,0.050213,0.053193
1258,0.050213,0.053193
1259,0.050213,0.053193
1260,0.050213,0.053193
1261,0.050213,0.053193
1262,0.050213,0.053192
1263,0.050213,0.053192
1264,0.050213,0.053192
1265,0.050213,0.053192
1266,0.050213,0.053191
1267,0.050213,0.053191
1268,0.050213,0.053191
1269,0.050213,0.053191
1270,0.050213,0.053191
1271,0.050213,0.053190
1272,0.050213,0.053190
1273,0.050213,0.053190
1274,0.050213,0.053190
1275,0.050213,0.053190
1276,0.050213,0.053189
1277,0.050213,0.053189
1278,0.050213,0.053189
1279,0.050213,0.053189
1280,0.050213,0.053189
1281,0.050213,0.053188
1282,0.050213,0.053188
1283,0.050213,0.053188
1284,0.050213,0.053188
1285,0.050213,0.053188
1286,0.050213,0.053187
1287,0.050213,0.053187
1288,0.050213,0.053187
1289,0.050213,0.053187
1290,0.050213,0.053187
1291,0.050213,0.053187
1292,0.050213,0.053186
1293,0.050213,0.053186
1294,0.050213,0.053186
1295,0.050213,0.053186
1296,0.050213,0.053186
1297,0.050213,0.053185
1298,0.050213,0.053185
1299,0.050213,0.053185
1300,0.050213,0.053185
1301,0.050213,0.053185
1302,0.050213,0.053184
1303,0.050213,0.053184
1304,0.050213,0.053184
1305,0.050213,0.053184
1306,0.050213,0.053184
1307,0.050213,0.053184
1308,0.050213,0.053183
1309,0.050213,0.053183
1310,0.050213,0.053183
1311,0.050213,0.053183
1312,0.050213,0.053183
1313,0.050213,0.053182
1314,0.050213,0.053182
1315,0.050213,0.053182
1316,0.050213,0.053182
1317,0.050213,0.053182
1318,0.050213,0.053182
1319,0.050213,0.053181
1320,0.050213,0.053181
1321,0.050213,0.053181
1322,0.050213,0.053181
1323,0.050213,0.053181
1324,0.050213,0.053181
1325,0.050213,0.053180
1326,0.050213,0.053180
1327,0.050213,0.053180
1328,0.050213,0.053180
1329,0.050213,0.053180
1330,0.050213,0.053180
1331,0.050213,0.053179
1332,0.050213,0.053179
1333,0.050213,0.053179
1334,0.050213,0.053179
1335,0.050213,0.053179
1336,0.050213,0.053179
1337,0.050213,0.053178
1338,0.050213,0.053178
1339,0.050213,0.053178
1340,0.050213,0.053178
1341,0.050213,0.053178
1342,0.050213,0.053178
1343,0.050213,0.053177
1344,0.050213,0.053177
1345,0.050213,0.053177
1346,0.050213,0.053177
1347,0.050213,0.053177
1348,0.050213,0.053177
1349,0.050213,0.053176
1350,0.050213,0.053176
1351,0.050213,0.053176
1352,0.050213,0.053176
1353,0.050213,0.053176
1354,0.050213,0.053176
1355,0.050213,0.053176
1356,0.050213,0.053175
1357,0.050213,0.053175
1358,0.050213,0.053175
1359,0.050213,0.053175
1360,0.050213,0.053175
1361,0.050213,0.053175
1362,0.050213,0.053174
1363,0.050213,0.053174
1364,0.050213,0.053174
1365,0.050213,0.053174
1366,0.050213,0.053174
1367,0.050213,0.053174
1368,0.050213,0.053174
1369,0.050213,0.053173
1370,0.050213,0.053173
1371,0.050213,0.053173
1372,0.050213,0.053173
1373,0.050213,0.053173
1374,0.050213,0.053173
1375,0.050213,0.053173
1376,0.050213,0.053172
1377,0.050213,0.053172
1378,0.050213,0.053172
1379,0.050213,0.053172
1380,0.050213,0.053172
1381,0.050213,0.053172
1382,0.050213,0.053172
1383,0.050213,0.053171
1384,0.050213,0.053171
1385,0.050213,0.053171
1386,0.050213,0.053171
1387,0.050213,0.053171
1388,0.050213,0.053171
1389,0.050213,0.053171
1390,0.050213,0.053170
1391,0.050213,0.053170
1392,0.050213,0.053170
1393,0.050213,0.053170
1394,0.050213,0.053170
1395,0.050213,0.053170
1396,0.050213,0.053170
1397,0.050213,0.053170
1398,0.050213,0.053169
1399,0.050213,0.053169
1400,0.050213,0.053169
1401,0.050213,0.053169
1402,0.050213,0.053169
1403,0.050213,0.053169
1404,0.050213,0.053169
1405,0.050213,0.053168
1406,0.050213,0.053168
1407,0.050213,0.053168
1408,0.050213,0.053168
1409,0.050213,0.053168
1410,0.050213,0.053168
1411,0.050213,0.053168
1412,0.050213,0.053168
1413,0.050213,0.053167
1414,0.050213,0.053167
1415,0.050213,0.053167
1416,0.050213,0.053167
1417,0.050213,0.053167
1418,0.050213,0.053167
1419,0.050213,0.053167
1420,0.050213,0.053167
1421,0.050213,0.053166
1422,0.050213,0.053166
1423,0.050213,0.053166
1424,0.050213,0.053166
1425,0.050213,0.053166
1426,0.050213,0.053166
1427,0.050213,0.053166
1428,0.050213,0.053166
1429,0.050213,0.053165
1430,0.050213,0.053165
1431,0.050213,0.053165
1432,0.050213,0.053165
1433,0.050213,0.053165
1434,0.050213,0.053165
1435,0.050213,0.053165
1436,0.050213,0.053165
1437,0.050213,0.053165
1438,0.050213,0.053164
1439,0.050213,0.053164
1440,0.050213,0.053164
1441,0.050213,0.053164
1442,0.050213,0.053164
1443,0.050213,0.053164
1444,0.050213,0.053164
1445,0.050213,0.053164
1446,0.050213,0.053163
1447,0.050213,0.053163
1448,0.050213,0.053163
1449,0.050213,0.053163
1450,0.050213,0.053163
1451,0.050213,0.053163
1452,0.050213,0.053163
1453,0.050213,0.053163
1454,0.050213,0.053163
1455,0.050213,0.053162
1456,0.050213,0.053162
1457,0.050213,0.053162
1458,0.050213,0.053162
1459,0.050213,0.053162
1460,0.050213,0.053162
1461,0.050213,0.053162
1462,0.050213,0.053162
1463,0.050213,0.053162
1464,0.050213,0.053161
1465,0.050213,0.053161
1466,0.050213,0.053161
1467,0.050213,0.053161
1468,0.050213,0.053161
1469,0.050213,0.053161
1470,0.050213,0.053161
1471,0.050213,0.053161
1472,0.050213,0.053161
1473,0.050213,0.053161
1474,0.050213,0.053160
1475,0.050213,0.053160
1476,0.050213,0.053160
1477,0.050213,0.053160
1478,0.050213,0.053160
1479,0.050213,0.053160
1480,0.050213,0.053160
1481,0.050213,0.053160
1482,0.050213,0.053160
1483,0.050213,0.053160
1484,0.050213,0.053159
1485,0.050213,0.053159
1486,0.050213,0.053159
1487,0.050213,0.053159
1488,0.050213,0.053159
1489,0.050213,0.053159
1490,0.050213,0.053159
1491,0.050213,0.053159
1492,0.050213,0.053159
1493,0.050213,0.053159
1494,0.050213,0.053158
1495,0.050213,0.053158
1496,0.050213,0.053158
1497,0.050213,0.053158
1498,0.050213,0.053158
1499,0.050213,0.053158
1500,0.050213,0.053158
1501,0.050213,0.053158
1502,0.050213,0.053158
1503,0.050213,0.053158
1504,0.050213,0.053157
1505,0.050213,0.053157
1506,0.050213,0.053157
1507,0.050213,0.053157
1508,0.050213,0.053157
1509,0.050213,0.053157
1510,0.050213,0.053157
1511,0.050213,0.053157
1512,0.050213,0.053157
1513,0.050213,0.053157
1514,0.050213,0.053157
1515,0.050213,0.053156
1516,0.050213,0.053156
1517,0.050213,0.053156
1518,0.050213,0.053156
1519,0.050213,0.053156
1520,0.050213,0.053156
1521,0.050213,0.053156
1522,0.050213,0.053156
1523,0.050213,0.053156
1524,0.050213,0.053156
1525,0.050213,0.053156
1526,0.050213,0.053155
1527,0.050213,0.053155
1528,0.050213,0.053155
1529,0.050213,0.053155
1530,0.050213,0.053155
1531,0.050213,0.053155
1532,0.050213,0.053155
1533,0.050213,0.053155
1534,0.050213,0.053155
1535,0.050213,0.053155
1536,0.050213,0.053155
1537,0.050213,0.053155
1538,0.050213,0.053154
1539,0.050213,0.053154
1540,0.050213,0.053154
1541,0.050213,0.053154
1542,0.050213,0.053154
1543,0.050213,0.053154
1544,0.050213,0.053154
1545,0.050213,0.053154
1546,0.050213,0.053154
1547,0.050213,0.053154
1548,0.050213,0.053154
1549,0.050213,0.053154
1550,0.050213,0.053153
1551,0.050213,0.053153
1552,0.050213,0.053153
1553,0.050213,0.053153
1554,0.050213,0.053153
1555,0.050213,0.053153
1556,0.050213,0.053153
1557,0.050213,0.053153
1558,0.050213,0.053153
1559,0.050213,0.053153
1560,0.050213,0.053153
1561,0.050213,0.053153
1562,0.050213,0.053153
1563,0.050213,0.053152
1564,0.050213,0.053152
1565,0.050213,0.053152
1566,0.050213,0.053152
1567,0.050213,0.053152
1568,0.050213,0.053152
1569,0.050213,0.053152
1570,0.050213,0.053152
1571,0.050213,0.053152
1572,0.050213,0.053152
1573,0.050213,0.053152
1574,0.050213,0.053152
1575,0.050213,0.053152
1576,0.050213,0.053151
1577,0.050213,0.053151
1578,0.050213,0.053151
1579,0.050213,0.053151
1580,0.050213,0.053151
1581,0.050213,0.053151
1582,0.050213,0.053151
1583,0.050213,0.053151
1584,0.050213,0.053151
1585,0.050213,0.053151
1586,0.050213,0.053151
1587,0.050213,0.053151
1588,0.050213,0.053151
1589,0.050213,0.053151
1590,0.050213,0.053150
1591,0.050213,0.053150
1592,0.050213,0.053150
1593,0.050213,0.053150
1594,0.050213,0.053150
1595,0.050213,0.053150
1596,0.050213,0.053150
1597,0.050213,0.053150
1598,0.050213,0.053150
1599,0.050213,0.053150
1600,0.050213,0.053150
1601,0.050213,0.053150
1602,0.050213,0.053150
1603,0.050213,0.053150
1604,0.050213,0.053149
1605,0.050213,0.053149
1606,0.050213,0.053149
1607,0.050213,0.053149
1608,0.050213,0.053149
1609,0.050213,0.053149
1610,0.050213,0.053149
1611,0.050213,0.053149
1612,0.050213,0.053149
1613,0.050213,0.053149
1614,0.050213,0.053149
1615,0.050213,0.053149
1616,0.050213,0.053149
1617,0.050213,0.053149
1618,0.050213,0.053149
1619,0.050213,0.053149
1620,0.050212,0.053148
1621,0.050212,0.053148
1622,0.050212,0.053148
1623,0.050212,0.053148
1624,0.050212,0.053148
1625,0.050212,0.053148
1626,0.050212,0.053148
1627,0.050212,0.053148
1628,0.050212,0.053148
1629,0.050212,0.053148
1630,0.050212,0.053148
1631,0.050212,0.053148
1632,0.050212,0.053148
1633,0.050212,0.053148
1634,0.050212,0.053148
1635,0.050212,0.053148
1636,0.050212,0.053147
1637,0.050212,0.053147
1638,0.050212,0.053147
1639,0.050212,0.053147
1640,0.050212,0.053147
1641,0.050212,0.053147
1642,0.050212,0.053147
1643,0.050212,0.053147
1644,0.050212,0.053147
1645,0.050212,0.053147
1646,0.050212,0.053147
1647,0.050212,0.053147
1648,0.050212,0.053147
1649,0.050212,0.053147
1650,0.050212,0.053147
1651,0.050212,0.053147
1652,0.050212,0.053147
1653,0.050212,0.053146
1654,0.050212,0.053146
1655,0.050212,0.053146
1656,0.050212,0.053146
1657,0.050212,0.053146
1658,0.050212,0.053146
1659,0.050212,0.053146
1660,0.050212,0.053146
1661,0.050212,0.053146
1662,0.050212,0.053146
1663,0.050212,0.053146
1664,0.050212,0.053146
1665,0.050212,0.053146
1666,0.050212,0.053146
1667,0.050212,0.053146
1668,0.050212,0.053146
1669,0.050212,0.053146
1670,0.050212,0.053146
1671,0.050212,0.053145
1672,0.050212,0.053145
1673,0.050212,0.053145
1674,0.050212,0.053145
1675,0.050212,0.053145
1676,0.050212,0.053145
1677,0.050212,0.053145
1678,0.050212,0.053145
1679,0.050212,0.053145
1680,0.050212,0.053145
1681,0.050212,0.053145
1682,0.050212,0.053145
1683,0.050212,0.053145
1684,0.050212,0.053145
1685,0.050212,0.053145
1686,0.050212,0.053145
1687,0.050212,0.053145
1688,0.050212,0.053145
1689,0.050212,0.053145
1690,0.050212,0.053144
1691,0.050212,0.053144
1692,0.050212,0.053144
1693,0.050212,0.053144
1694,0.050212,0.053144
1695,0.050212,0.053144
1696,0.050212,0.053144
1697,0.050212,0.053144
1698,0.050212,0.053144
1699,0.050212,0.053144
1700,0.050212,0.053144
1701,0.050212,0.053144
1702,0.050212,0.053144
1703,0.050212,0.053144
1704,0.050212,0.053144
1705,0.050212,0.053144
1706,0.050212,0.053144
1707,0.050212,0.053144
1708,0.050212,0.053144
1709,0.050212,0.053144
1710,0.050212,0.053143
1711,0.050212,0.053143
1712,0.050212,0.053143
1713,0.050212,0.053143
1714,0.050212,0.053143
1715,0.050212,0.053143
1716,0.050212,0.053143
1717,0.050212,0.053143
1718,0.050212,0.053143
1719,0.050212,0.053143
1720,0.050212,0.053143
1721,0.050212,0.053143
1722,0.050212,0.053143
1723,0.050212,0.053143
1724,0.050212,0.053143
1725,0.050212,0.053143
1726,0.050212,0.053143
1727,0.050212,0.053143
1728,0.050212,0.053143
1729,0.050212,0.053143
1730,0.050212,0.053143
1731,0.050212,0.053143
1732,0.050212,0.053142
1733,0.050212,0.053142
1734,0.050212,0.053142
1735,0.050212,0.053142
1736,0.050212,0.053142
1737,0.050212,0.053142
1738,0.050212,0.053142
1739,0.050212,0.053142
1740,0.050212,0.053142
1741,0.050212,0.053142
1742,0.050212,0.053142
1743,0.050212,0.053142
1744,0.050212,0.053142
1745,0.050212,0.053142
1746,0.050212,0.053142
1747,0.050212,0.053142
1748,0.050212,0.053142
1749,0.050212,0.053142
1750,0.050212,0.053142
1751,0.050212,0.053142
1752,0.050212,0.053142
1753,0.050212,0.053142
1754,0.050212,0.053142
1755,0.050212,0.053142
1756,0.050212,0.053141
1757,0.050212,0.053141
1758,0.050212,0.053141
1759,0.050212,0.053141
1760,0.050212,0.053141
1761,0.050212,0.053141
1762,0.050212,0.053141
1763,0.050212,0.053141
1764,0.050212,0.053141
1765,0.050212,0.053141
1766,0.050212,0.053141
1767,0.050212,0.053141
1768,0.050212,0.053141
1769,0.050212,0.053141
1770,0.050212,0.053141
1771,0.050212,0.053141
1772,0.050212,0.053141
1773,0.050212,0.053141
1774,0.050212,0.053141
1775,0.050212,0.053141
1776,0.050212,0.053141
1777,0.050212,0.053141
1778,0.050212,0.053141
1779,0.050212,0.053141
1780,0.050212,0.053141
1781,0.050212,0.053141
1782,0.050212,0.053140
1783,0.050212,0.053140
1784,0.050212,0.053140
1785,0.050212,0.053140
1786,0.050212,0.053140
1787,0.050212,0.053140
1788,0.050212,0.053140
1789,0.050212,0.053140
1790,0.050212,0.053140
1791,0.050212,0.053140
1792,0.050212,0.053140
1793,0.050212,0.053140
1794,0.050212,0.053140
1795,0.050212,0.053140
1796,0.050212,0.053140
1797,0.050212,0.053140
1798,0.050212,0.053140
1799,0.050212,0.053140
1800,0.050212,0.053140
1801,0.050212,0.053140
1802,0.050212,0.053140
1803,0.050212,0.053140
1804,0.050212,0.053140
1805,0.050212,0.053140
1806,0.050212,0.053140
1807,0.050212,0.053140
1808,0.050212,0.053140
1809,0.050212,0.053140
1810,0.050212,0.053139
1811,0.050212,0.053139
1812,0.050212,0.053139
1813,0.050212,0.053139
1814,0.050212,0.053139
1815,0.050212,0.053139
1816,0.050212,0.053139
1817,0.050212,0.053139
1818,0.050212,0.053139
1819,0.050212,0.053139
1820,0.050212,0.053139
1821,0.050212,0.053139
1822,0.050212,0.053139
1823,0.050212,0.053139
1824,0.050212,0.053139
1825,0.050212,0.053139
1826,0.050212,0.053139
1827,0.050212,0.053139
1828,0.050212,0.053139
1829,0.050212,0.053139
1830,0.050212,0.053139
1831,0.050212,0.053139
1832,0.050212,0.053139
1833,0.050212,0.053139
1834,0.050212,0.053139
1835,0.050212,0.053139
1836,0.050212,0.053139
1837,0.050212,0.053139
1838,0.050212,0.053139
1839,0.050212,0.053139
1840,0.050212,0.053139
1841,0.050212,0.053139
1842,0.050212,0.053138
1843,0.050212,0.053138
1844,0.050212,0.053138
1845,0.050212,0.053138
1846,0.050212,0.053138
1847,0.050212,0.053138
1848,0.050212,0.053138
1849,0.050212,0.053138
1850,0.050212,0.053138
1851,0.050212,0.053138
1852,0.050212,0.053138
1853,0.050212,0.053138
1854,0.050212,0.053138
1855,0.050212,0.053138
1856,0.050212,0.053138
1857,0.050212,0.053138
1858,0.050212,0.053138
1859,0.050212,0.053138
1860,0.050212,0.053138
1861,0.050212,0.053138
1862,0.050212,0.053138
1863,0.050212,0.053138
1864,0.050212,0.053138
1865,0.050212,0.053138
1866,0.050212,0.053138
1867,0.050212,0.053138
1868,0.050212,0.053138
1869,0.050212,0.053138
1870,0.050212,0.053138
1871,0.050212,0.053138
1872,0.050212,0.053138
1873,0.050212,0.053138
1874,0.050212,0.053138
1875,0.050212,0.053138
1876,0.050212,0.053137
1877,0.050212,0.053137
1878,0.050212,0.053137
1879,0.050212,0.053137
1880,0.050212,0.053137
1881,0.050212,0.053137
1882,0.050212,0.053137
1883,0.050212,0.053137
1884,0.050212,0.053137
1885,0.050212,0.053137
1886,0.050212,0.053137
1887,0.050212,0.053137
1888,0.050212,0.053137
1889,0.050212,0.053137
1890,0.050212,0.053137
1891,0.050212,0.053137
1892,0.050212,0.053137
1893,0.050212,0.053137
1894,0.050212,0.053137
1895,0.050212,0.053137
1896,0.050212,0.053137
1897,0.050212,0.053137
1898,0.050212,0.053137
1899,0.050212,0.053137
1900,0.050212,0.053137
1901,0.050212,0.053137
1902,0.050212,0.053137
1903,0.050212,0.053137
1904,0.050212,0.053137
1905,0.050212,0.053137
1906,0.050212,0.053137
1907,0.050212,0.053137
1908,0.050212,0.053137
1909,0.050212,0.053137
1910,0.050212,0.053137
1911,0.050212,0.053137
1912,0.050212,0.053137
1913,0.050212,0.053137
1914,0.050212,0.053137
1915,0.050212,0.053137
1916,0.050212,0.053136
1917,0.050212,0.053136
1918,0.050212,0.053136
1919,0.050212,0.053136
1920,0.050212,0.053136
1921,0.050212,0.053136
1922,0.050212,0.053136
1923,0.050212,0.053136
1924,0.050212,0.053136
1925,0.050212,0.053136
1926,0.050212,0.053136
1927,0.050212,0.053136
1928,0.050212,0.053136
1929,0.050212,0.053136
1930,0.050212,0.053136
1931,0.050212,0.053136
1932,0.050212,0.053136
1933,0.050212,0.053136
1934,0.050212,0.053136
1935,0.050212,0.053136
1936,0.050212,0.053136
1937,0.050212,0.053136
1938,0.050212,0.053136
1939,0.050212,0.053136
1940,0.050212,0.053136
1941,0.050212,0.053136
1942,0.050212,0.053136
1943,0.050212,0.053136
1944,0.050212,0.053136
1945,0.050212,0.053136
1946,0.050212,0.053136
1947,0.050212,0.053136
1948,0.050212,0.053136
1949,0.050212,0.053136
1950,0.050212,0.053136
1951,0.050212,0.053136
1952,0.050212,0.053136
1953,0.050212,0.053136
1954,0.050212,0.053136
1955,0.050212,0.053136
1956,0.050212,0.053136
1957,0.050212,0.053136
1958,0.050212,0.053136
1959,0.050212,0.053136
1960,0.050212,0.053136
1961,0.050212,0.053136
1962,0.050212,0.053135
1963,0.050212,0.053135
1964,0.050212,0.053135
1965,0.050212,0.053135
1966,0.050212,0.053135
1967,0.050212,0.053135
1968,0.050212,0.053135
1969,0.050212,0.053135
1970,0.050212,0.053135
1971,0.050212,0.053135
1972,0.050212,0.053135
1973,0.050212,0.053135
1974,0.050212,0.053135
1975,0.050212,0.053135
1976,0.050212,0.053135
1977,0.050212,0.053135
1978,0.050212,0.053135
1979,0.050212,0.053135
1980,0.050212,0.053135
1981,0.050212,0.053135
1982,0.050212,0.053135
1983,0.050212,0.053135
1984,0.050212,0.053135
1985,0.050212,0.053135
1986,0.050212,0.053135
1987,0.050212,0.053135
1988,0.050212,0.053135
1989,0.050212,0.053135
1990,0.050212,0.053135
1991,0.050212,0.053135
1992,0.050212,0.053135
1993,0.050212,0.053135
1994,0.050212,0.053135
1995,0.050212,0.053135
1996,0.050212,0.053135
1997,0.050212,0.053135
1998,0.050212,0.053135
1999,0.050212,0.053135
